dataset,dataset_label,experiment,model,candidate_set,selection_criterion,n_seeds,seeds,selected_lambda_values,selected_C_values,Accuracy_mean,Accuracy_std,F1_mean,F1_std,Precision_mean,Precision_std,Recall_mean,Recall_std,Specificity_mean,Specificity_std,Balanced Accuracy_mean,Balanced Accuracy_std,ROC-AUC_mean,ROC-AUC_std,PR-AUC_mean,PR-AUC_std,FN_mean,FN_std,FP_mean,FP_std,Business Cost_mean,Business Cost_std
german_numeric,German Numeric Full,feature_specific,Feature-specific,nonzero,validation_business_cost,5,"10, 20, 30, 40, 50","0.80, 1.00, 0.05, 0.25, 0.70","0.3, 0.2, 0.5, 0.15, 0.5",0.635,0.06661456297237113,0.5346761269573359,0.016909421079083307,0.4444675108089742,0.050260800059080006,0.7,0.1312334645668635,0.6071428571428571,0.14837555769886424,0.6535714285714287,0.020115172915137865,0.7076904761904761,0.03170374664011191,0.46439673199765535,0.060696707885315115,18.0,7.874007874011811,55.0,20.77257807784099,145.0,20.03746490951388
german_numeric,German Numeric Full,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.80, 1.00, 0.05, 0.25, 0.70","0.3, 0.2, 0.5, 0.15, 0.5",0.635,0.06661456297237113,0.5346761269573359,0.016909421079083307,0.4444675108089742,0.050260800059080006,0.7,0.1312334645668635,0.6071428571428571,0.14837555769886424,0.6535714285714287,0.020115172915137865,0.7076904761904761,0.03170374664011191,0.46439673199765535,0.060696707885315115,18.0,7.874007874011811,55.0,20.77257807784099,145.0,20.03746490951388
south_german,South German Full,convex,Convex,all,validation_f1,5,"10, 20, 30, 40, 50","0.40, 0.95, 0.55, 0.85, 0.05","0.5, 0.3, 0.3, 0.2, 0.5",0.662,0.052273320154740496,0.5453889530744077,0.05011606995980573,0.4637981419461089,0.05353483310482289,0.6799999999999999,0.12549900398011132,0.6542857142857142,0.10492951959116487,0.6671428571428571,0.042812476724260036,0.7335714285714285,0.047475527769172306,0.5664253301902025,0.08320587414020507,19.2,7.52994023880668,48.4,14.690132742763081,144.4,28.588459209967926
south_german,South German Full,convex,Convex,all,validation_business_cost,5,"10, 20, 30, 40, 50","0.40, 0.95, 0.55, 0.85, 0.20","0.5, 0.3, 0.3, 0.2, 0.5",0.6599999999999999,0.053502336397581736,0.5440224934470785,0.05244307454488127,0.46168275733072434,0.055710907511054196,0.6799999999999999,0.12549900398011132,0.6514285714285714,0.10429549856253702,0.6657142857142857,0.04507646564563421,0.7348571428571429,0.04587941406470481,0.5675476497472103,0.08267568119560159,19.2,7.52994023880668,48.8,14.601369798755185,144.8,29.218145047213383
south_german,South German Full,convex,Convex,all,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.40, 0.95, 0.55, 0.85, 0.05","0.5, 0.3, 0.3, 0.2, 0.5",0.662,0.052273320154740496,0.5453889530744077,0.05011606995980573,0.4637981419461089,0.05353483310482289,0.6799999999999999,0.12549900398011132,0.6542857142857142,0.10492951959116487,0.6671428571428571,0.042812476724260036,0.7335714285714285,0.047475527769172306,0.5664253301902025,0.08320587414020507,19.2,7.52994023880668,48.4,14.690132742763081,144.4,28.588459209967926
south_german,South German Full,convex,Convex,nonzero,validation_f1,5,"10, 20, 30, 40, 50","0.40, 0.95, 0.55, 0.85, 0.05","0.5, 0.3, 0.3, 0.2, 0.5",0.662,0.052273320154740496,0.5453889530744077,0.05011606995980573,0.4637981419461089,0.05353483310482289,0.6799999999999999,0.12549900398011132,0.6542857142857142,0.10492951959116487,0.6671428571428571,0.042812476724260036,0.7335714285714285,0.047475527769172306,0.5664253301902025,0.08320587414020507,19.2,7.52994023880668,48.4,14.690132742763081,144.4,28.588459209967926
south_german,South German Full,convex,Convex,nonzero,validation_business_cost,5,"10, 20, 30, 40, 50","0.40, 0.95, 0.55, 0.85, 0.20","0.5, 0.3, 0.3, 0.2, 0.5",0.6599999999999999,0.053502336397581736,0.5440224934470785,0.05244307454488127,0.46168275733072434,0.055710907511054196,0.6799999999999999,0.12549900398011132,0.6514285714285714,0.10429549856253702,0.6657142857142857,0.04507646564563421,0.7348571428571429,0.04587941406470481,0.5675476497472103,0.08267568119560159,19.2,7.52994023880668,48.8,14.601369798755185,144.8,29.218145047213383
south_german,South German Full,convex,Convex,nonzero,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.40, 0.95, 0.55, 0.85, 0.05","0.5, 0.3, 0.3, 0.2, 0.5",0.662,0.052273320154740496,0.5453889530744077,0.05011606995980573,0.4637981419461089,0.05353483310482289,0.6799999999999999,0.12549900398011132,0.6542857142857142,0.10492951959116487,0.6671428571428571,0.042812476724260036,0.7335714285714285,0.047475527769172306,0.5664253301902025,0.08320587414020507,19.2,7.52994023880668,48.4,14.690132742763081,144.4,28.588459209967926
south_german,South German Full,feature_specific,Feature-specific,all,validation_f1,5,"10, 20, 30, 40, 50","0.65, 0.90, 0.95, 0.95, 0.20","0.5, 0.3, 0.2, 0.2, 0.5",0.673,0.05167204273105524,0.5380298408837482,0.06621319474923511,0.4700923661056552,0.062321148555443476,0.6366666666666667,0.10501322668015575,0.6885714285714286,0.0697297992106616,0.6626190476190477,0.05597517266296304,0.7225238095238095,0.0396336861978879,0.5573873702044947,0.06410833901226118,21.8,6.300793600809345,43.6,9.762171889492624,152.6,30.770115371899404
south_german,South German Full,feature_specific,Feature-specific,all,validation_business_cost,5,"10, 20, 30, 40, 50","0.65, 0.90, 0.95, 0.95, 0.20","0.5, 0.3, 0.2, 0.2, 0.5",0.673,0.05167204273105524,0.5380298408837482,0.06621319474923511,0.4700923661056552,0.062321148555443476,0.6366666666666667,0.10501322668015575,0.6885714285714286,0.0697297992106616,0.6626190476190477,0.05597517266296304,0.7225238095238095,0.0396336861978879,0.5573873702044947,0.06410833901226118,21.8,6.300793600809345,43.6,9.762171889492624,152.6,30.770115371899404
