dataset,dataset_label,seed,experiment,model,candidate_set,selection_criterion,selected_lambda,selected_C,feature_map,reps,entanglement,validation_F1,validation_Balanced Accuracy,validation_Business Cost,validation_FN,validation_FP,runtime_seconds,validation_source_path,Accuracy,Precision,Recall,Specificity,F1,Balanced Accuracy,ROC-AUC,PR-AUC,TN,FP,FN,TP,Business Cost
australian,Australian Full,10,convex,Convex,nonzero,validation_business_cost,0.65,0.2,zz,1,full,0.8321167883211679,0.7760039499670837,43.0,5.0,18.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.782608695652174,0.7701149425287356,0.8701298701298701,0.6721311475409836,0.8170731707317073,0.7711305088354268,0.819672131147541,0.8191861980414793,41,20,10,67,70.0
australian,Australian Full,10,convex,Convex,nonzero,validation_balanced_accuracy,0.15,1.0,zz,1,full,0.8503937007874016,0.8232389730085583,51.0,8.0,11.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7922077922077922,0.7922077922077922,0.7377049180327869,0.7922077922077922,0.7649563551202896,0.817968916329572,0.8179521349291238,45,16,16,61,96.0
australian,Australian Full,10,feature_specific,Feature-specific,all,validation_f1,0.1,0.75,zz,1,full,0.8455284552845529,0.8275181040158,59.0,10.0,9.0,0.736,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8090270385352353,0.8047266129043076,44,17,15,62,92.0
australian,Australian Full,10,feature_specific,Feature-specific,all,validation_business_cost,0.1,0.75,zz,1,full,0.8455284552845529,0.8275181040158,59.0,10.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8090270385352353,0.8047266129043076,44,17,15,62,92.0
australian,Australian Full,10,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.1,0.75,zz,1,full,0.8455284552845529,0.8275181040158,59.0,10.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8090270385352353,0.8047266129043076,44,17,15,62,92.0
australian,Australian Full,10,feature_specific,Feature-specific,nonzero,validation_f1,0.1,0.75,zz,1,full,0.8455284552845529,0.8275181040158,59.0,10.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8090270385352353,0.8047266129043076,44,17,15,62,92.0
australian,Australian Full,10,feature_specific,Feature-specific,nonzero,validation_business_cost,0.1,0.75,zz,1,full,0.8455284552845529,0.8275181040158,59.0,10.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8090270385352353,0.8047266129043076,44,17,15,62,92.0
australian,Australian Full,10,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.1,0.75,zz,1,full,0.8455284552845529,0.8275181040158,59.0,10.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8090270385352353,0.8047266129043076,44,17,15,62,92.0
australian,Australian Full,20,convex,Convex,all,validation_f1,0.95,0.75,zz,1,full,0.8787878787878788,0.8452929558920341,32.0,4.0,12.0,0.756,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8188405797101449,0.7708333333333334,0.961038961038961,0.639344262295082,0.8554913294797688,0.8001916116670216,0.864381520119225,0.8259921650701033,39,22,3,74,37.0
australian,Australian Full,20,convex,Convex,all,validation_business_cost,0.55,0.3,zz,1,full,0.8740740740740741,0.8329493087557605,29.0,3.0,14.0,0.742,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7898550724637681,0.7608695652173914,0.9090909090909091,0.639344262295082,0.8284023668639053,0.7742175856929956,0.8403236108154141,0.8016583826483249,39,22,7,70,57.0
australian,Australian Full,20,convex,Convex,all,validation_balanced_accuracy,0.95,0.15,zz,1,full,0.8695652173913043,0.8726135615536537,63.0,12.0,3.0,0.744,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7971014492753623,0.7425742574257426,0.974025974025974,0.5737704918032787,0.8426966292134831,0.7738982329146263,0.8350010645092613,0.8036000496086169,35,26,2,75,36.0
australian,Australian Full,20,convex,Convex,nonzero,validation_f1,0.95,0.75,zz,1,full,0.8787878787878788,0.8452929558920341,32.0,4.0,12.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8188405797101449,0.7708333333333334,0.961038961038961,0.639344262295082,0.8554913294797688,0.8001916116670216,0.864381520119225,0.8259921650701033,39,22,3,74,37.0
australian,Australian Full,20,convex,Convex,nonzero,validation_business_cost,0.55,0.3,zz,1,full,0.8740740740740741,0.8329493087557605,29.0,3.0,14.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7898550724637681,0.7608695652173914,0.9090909090909091,0.639344262295082,0.8284023668639053,0.7742175856929956,0.8403236108154141,0.8016583826483249,39,22,7,70,57.0
australian,Australian Full,20,convex,Convex,nonzero,validation_balanced_accuracy,0.95,0.15,zz,1,full,0.8695652173913043,0.8726135615536537,63.0,12.0,3.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7971014492753623,0.7425742574257426,0.974025974025974,0.5737704918032787,0.8426966292134831,0.7738982329146263,0.8350010645092613,0.8036000496086169,35,26,2,75,36.0
australian,Australian Full,20,feature_specific,Feature-specific,all,validation_f1,0.65,0.5,zz,1,full,0.8548387096774194,0.8355826201448322,54.0,9.0,9.0,0.717,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8522461145411966,0.8156684829573111,44,17,15,62,92.0
australian,Australian Full,20,feature_specific,Feature-specific,all,validation_business_cost,0.65,0.5,zz,1,full,0.8548387096774194,0.8355826201448322,54.0,9.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8522461145411966,0.8156684829573111,44,17,15,62,92.0
australian,Australian Full,20,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.65,0.5,zz,1,full,0.8548387096774194,0.8355826201448322,54.0,9.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8522461145411966,0.8156684829573111,44,17,15,62,92.0
australian,Australian Full,20,feature_specific,Feature-specific,nonzero,validation_f1,0.65,0.5,zz,1,full,0.8548387096774194,0.8355826201448322,54.0,9.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8522461145411966,0.8156684829573111,44,17,15,62,92.0
australian,Australian Full,20,feature_specific,Feature-specific,nonzero,validation_business_cost,0.65,0.5,zz,1,full,0.8548387096774194,0.8355826201448322,54.0,9.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8522461145411966,0.8156684829573111,44,17,15,62,92.0
australian,Australian Full,20,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.65,0.5,zz,1,full,0.8548387096774194,0.8355826201448322,54.0,9.0,9.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7848101265822784,0.8051948051948052,0.7213114754098361,0.7948717948717948,0.7632531403023206,0.8522461145411966,0.8156684829573111,44,17,15,62,92.0
australian,Australian Full,30,convex,Convex,all,validation_f1,0.25,0.5,zz,1,full,0.8057553956834532,0.7373271889400921,51.0,6.0,21.0,0.736,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8188405797101449,0.8170731707317073,0.8701298701298701,0.7540983606557377,0.8427672955974843,0.8121141153928039,0.8511816052799659,0.8242258542440907,46,15,10,67,65.0
australian,Australian Full,30,convex,Convex,all,validation_business_cost,0.85,0.3,zz,1,full,0.7837837837837838,0.6820276497695852,48.0,4.0,28.0,0.778,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8043478260869565,0.7659574468085106,0.935064935064935,0.639344262295082,0.8421052631578947,0.7872045986800085,0.8526719182456887,0.8271180780860268,39,22,5,72,47.0
australian,Australian Full,30,convex,Convex,all,validation_balanced_accuracy,0.5,0.15,zz,1,full,0.7768595041322314,0.7565832784726794,87.0,15.0,12.0,0.753,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8478260869565217,0.85,0.8831168831168831,0.8032786885245902,0.8662420382165605,0.8431977858207367,0.8411752182243986,0.8073050199356409,49,12,9,68,57.0
australian,Australian Full,30,convex,Convex,nonzero,validation_f1,0.25,0.5,zz,1,full,0.8057553956834532,0.7373271889400921,51.0,6.0,21.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8188405797101449,0.8170731707317073,0.8701298701298701,0.7540983606557377,0.8427672955974843,0.8121141153928039,0.8511816052799659,0.8242258542440907,46,15,10,67,65.0
australian,Australian Full,30,convex,Convex,nonzero,validation_business_cost,0.85,0.3,zz,1,full,0.7837837837837838,0.6820276497695852,48.0,4.0,28.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8043478260869565,0.7659574468085106,0.935064935064935,0.639344262295082,0.8421052631578947,0.7872045986800085,0.8526719182456887,0.8271180780860268,39,22,5,72,47.0
australian,Australian Full,30,convex,Convex,nonzero,validation_balanced_accuracy,0.5,0.15,zz,1,full,0.7768595041322314,0.7565832784726794,87.0,15.0,12.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8478260869565217,0.85,0.8831168831168831,0.8032786885245902,0.8662420382165605,0.8431977858207367,0.8411752182243986,0.8073050199356409,49,12,9,68,57.0
australian,Australian Full,30,feature_specific,Feature-specific,all,validation_f1,0.8,0.3,zz,1,full,0.8,0.7705727452271232,73.0,12.0,13.0,0.747,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7753623188405797,0.8382352941176471,0.7402597402597403,0.819672131147541,0.7862068965517242,0.7799659357036406,0.8454332552693209,0.8242016894557123,50,11,20,57,111.0
australian,Australian Full,30,feature_specific,Feature-specific,all,validation_business_cost,1.0,2.0,zz,1,full,0.7941176470588235,0.7314022383146808,60.0,8.0,20.0,0.746,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7971014492753623,0.7692307692307693,0.9090909090909091,0.6557377049180327,0.8333333333333334,0.7824143070044709,0.8405365126676602,0.8330902962047922,40,21,7,70,56.0
australian,Australian Full,30,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.8,0.3,zz,1,full,0.8,0.7705727452271232,73.0,12.0,13.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7753623188405797,0.8382352941176471,0.7402597402597403,0.819672131147541,0.7862068965517242,0.7799659357036406,0.8454332552693209,0.8242016894557123,50,11,20,57,111.0
australian,Australian Full,30,feature_specific,Feature-specific,nonzero,validation_f1,0.8,0.3,zz,1,full,0.8,0.7705727452271232,73.0,12.0,13.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7753623188405797,0.8382352941176471,0.7402597402597403,0.819672131147541,0.7862068965517242,0.7799659357036406,0.8454332552693209,0.8242016894557123,50,11,20,57,111.0
australian,Australian Full,30,feature_specific,Feature-specific,nonzero,validation_business_cost,1.0,2.0,zz,1,full,0.7941176470588235,0.7314022383146808,60.0,8.0,20.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7971014492753623,0.7692307692307693,0.9090909090909091,0.6557377049180327,0.8333333333333334,0.7824143070044709,0.8405365126676602,0.8330902962047922,40,21,7,70,56.0
australian,Australian Full,30,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.8,0.3,zz,1,full,0.8,0.7705727452271232,73.0,12.0,13.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7753623188405797,0.8382352941176471,0.7402597402597403,0.819672131147541,0.7862068965517242,0.7799659357036406,0.8454332552693209,0.8242016894557123,50,11,20,57,111.0
australian,Australian Full,40,convex,Convex,all,validation_f1,0.25,0.3,zz,1,full,0.8833333333333333,0.8763989466754444,50.0,9.0,5.0,0.773,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7898550724637681,0.8,0.8311688311688312,0.7377049180327869,0.8152866242038217,0.784436874600809,0.8748137108792846,0.9037591871556255,45,16,13,64,81.0
australian,Australian Full,40,convex,Convex,all,validation_business_cost,1.0,0.2,zz,1,full,0.8260869565217391,0.7657998683344305,44.0,5.0,19.0,0.756,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.782608695652174,0.7526881720430108,0.9090909090909091,0.6229508196721312,0.8235294117647058,0.7660208643815201,0.8675750479029167,0.8995453505712028,38,23,7,70,58.0
australian,Australian Full,40,convex,Convex,all,validation_balanced_accuracy,0.25,0.3,zz,1,full,0.8833333333333333,0.8763989466754444,50.0,9.0,5.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7898550724637681,0.8,0.8311688311688312,0.7377049180327869,0.8152866242038217,0.784436874600809,0.8748137108792846,0.9037591871556255,45,16,13,64,81.0
australian,Australian Full,40,convex,Convex,nonzero,validation_f1,0.25,0.3,zz,1,full,0.8833333333333333,0.8763989466754444,50.0,9.0,5.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7898550724637681,0.8,0.8311688311688312,0.7377049180327869,0.8152866242038217,0.784436874600809,0.8748137108792846,0.9037591871556255,45,16,13,64,81.0
australian,Australian Full,40,convex,Convex,nonzero,validation_business_cost,1.0,0.2,zz,1,full,0.8260869565217391,0.7657998683344305,44.0,5.0,19.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.782608695652174,0.7526881720430108,0.9090909090909091,0.6229508196721312,0.8235294117647058,0.7660208643815201,0.8675750479029167,0.8995453505712028,38,23,7,70,58.0
australian,Australian Full,40,convex,Convex,nonzero,validation_balanced_accuracy,0.25,0.3,zz,1,full,0.8833333333333333,0.8763989466754444,50.0,9.0,5.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7898550724637681,0.8,0.8311688311688312,0.7377049180327869,0.8152866242038217,0.784436874600809,0.8748137108792846,0.9037591871556255,45,16,13,64,81.0
australian,Australian Full,40,feature_specific,Feature-specific,all,validation_f1,0.6,0.5,zz,1,full,0.8333333333333334,0.8215931533903884,68.0,12.0,8.0,0.717,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8043478260869565,0.8125,0.8441558441558441,0.7540983606557377,0.8280254777070064,0.7991271024057909,0.884820097934852,0.9168160226939198,46,15,12,65,75.0
australian,Australian Full,40,feature_specific,Feature-specific,all,validation_business_cost,0.9,3.0,zz,1,full,0.8253968253968254,0.7969058591178406,62.0,10.0,12.0,0.738,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7753623188405797,0.7804878048780488,0.8311688311688312,0.7049180327868853,0.8050314465408805,0.7680434319778582,0.8350010645092613,0.887799652623295,43,18,13,64,83.0
australian,Australian Full,40,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.6,0.5,zz,1,full,0.8333333333333334,0.8215931533903884,68.0,12.0,8.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8043478260869565,0.8125,0.8441558441558441,0.7540983606557377,0.8280254777070064,0.7991271024057909,0.884820097934852,0.9168160226939198,46,15,12,65,75.0
australian,Australian Full,40,feature_specific,Feature-specific,nonzero,validation_f1,0.6,0.5,zz,1,full,0.8333333333333334,0.8215931533903884,68.0,12.0,8.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8043478260869565,0.8125,0.8441558441558441,0.7540983606557377,0.8280254777070064,0.7991271024057909,0.884820097934852,0.9168160226939198,46,15,12,65,75.0
australian,Australian Full,40,feature_specific,Feature-specific,nonzero,validation_business_cost,0.9,3.0,zz,1,full,0.8253968253968254,0.7969058591178406,62.0,10.0,12.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7753623188405797,0.7804878048780488,0.8311688311688312,0.7049180327868853,0.8050314465408805,0.7680434319778582,0.8350010645092613,0.887799652623295,43,18,13,64,83.0
australian,Australian Full,40,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.6,0.5,zz,1,full,0.8333333333333334,0.8215931533903884,68.0,12.0,8.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.8043478260869565,0.8125,0.8441558441558441,0.7540983606557377,0.8280254777070064,0.7991271024057909,0.884820097934852,0.9168160226939198,46,15,12,65,75.0
australian,Australian Full,50,convex,Convex,all,validation_f1,0.35,0.5,zz,1,full,0.8617886178861789,0.8457867017774852,53.0,9.0,8.0,0.748,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7971014492753623,0.810126582278481,0.8311688311688312,0.7540983606557377,0.8205128205128205,0.7926335959122844,0.851181605279966,0.8763917783016556,46,15,13,64,80.0
australian,Australian Full,50,convex,Convex,all,validation_business_cost,1.0,0.15,zz,1,full,0.8226950354609929,0.7534562211981566,41.0,4.0,21.0,0.741,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7391304347826086,0.735632183908046,0.8311688311688312,0.6229508196721312,0.7804878048780488,0.7270598254204812,0.8303172237598466,0.8694416595820094,38,23,13,64,88.0
australian,Australian Full,50,convex,Convex,all,validation_balanced_accuracy,0.35,0.5,zz,1,full,0.8617886178861789,0.8457867017774852,53.0,9.0,8.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7971014492753623,0.810126582278481,0.8311688311688312,0.7540983606557377,0.8205128205128205,0.7926335959122844,0.851181605279966,0.8763917783016556,46,15,13,64,80.0
australian,Australian Full,50,convex,Convex,nonzero,validation_f1,0.35,0.5,zz,1,full,0.8617886178861789,0.8457867017774852,53.0,9.0,8.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7971014492753623,0.810126582278481,0.8311688311688312,0.7540983606557377,0.8205128205128205,0.7926335959122844,0.851181605279966,0.8763917783016556,46,15,13,64,80.0
australian,Australian Full,50,convex,Convex,nonzero,validation_business_cost,1.0,0.15,zz,1,full,0.8226950354609929,0.7534562211981566,41.0,4.0,21.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7391304347826086,0.735632183908046,0.8311688311688312,0.6229508196721312,0.7804878048780488,0.7270598254204812,0.8303172237598466,0.8694416595820094,38,23,13,64,88.0
australian,Australian Full,50,convex,Convex,nonzero,validation_balanced_accuracy,0.35,0.5,zz,1,full,0.8617886178861789,0.8457867017774852,53.0,9.0,8.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7971014492753623,0.810126582278481,0.8311688311688312,0.7540983606557377,0.8205128205128205,0.7926335959122844,0.851181605279966,0.8763917783016556,46,15,13,64,80.0
australian,Australian Full,50,feature_specific,Feature-specific,all,validation_f1,0.7,0.75,zz,1,full,0.859504132231405,0.847926267281106,57.0,10.0,7.0,0.757,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.8,0.7792207792207793,0.7540983606557377,0.7894736842105263,0.7666595699382585,0.8548009367681498,0.8729276783156461,46,15,17,60,100.0
australian,Australian Full,50,feature_specific,Feature-specific,all,validation_business_cost,0.7,0.75,zz,1,full,0.859504132231405,0.847926267281106,57.0,10.0,7.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.8,0.7792207792207793,0.7540983606557377,0.7894736842105263,0.7666595699382585,0.8548009367681498,0.8729276783156461,46,15,17,60,100.0
australian,Australian Full,50,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.05,0.5,zz,1,full,0.8547008547008547,0.8522053982883475,65.0,12.0,5.0,0.731,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7608695652173914,0.8055555555555556,0.7532467532467533,0.7704918032786885,0.7785234899328859,0.7618692782627209,0.8460719608260593,0.8658145316453941,47,14,19,58,109.0
australian,Australian Full,50,feature_specific,Feature-specific,nonzero,validation_f1,0.7,0.75,zz,1,full,0.859504132231405,0.847926267281106,57.0,10.0,7.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.8,0.7792207792207793,0.7540983606557377,0.7894736842105263,0.7666595699382585,0.8548009367681498,0.8729276783156461,46,15,17,60,100.0
australian,Australian Full,50,feature_specific,Feature-specific,nonzero,validation_business_cost,0.7,0.75,zz,1,full,0.859504132231405,0.847926267281106,57.0,10.0,7.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.8,0.7792207792207793,0.7540983606557377,0.7894736842105263,0.7666595699382585,0.8548009367681498,0.8729276783156461,46,15,17,60,100.0
australian,Australian Full,50,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.05,0.5,zz,1,full,0.8547008547008547,0.8522053982883475,65.0,12.0,5.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7608695652173914,0.8055555555555556,0.7532467532467533,0.7704918032786885,0.7785234899328859,0.7618692782627209,0.8460719608260593,0.8658145316453941,47,14,19,58,109.0
fico_heloc,FICO HELOC Full,10,convex,Convex,all,validation_f1,0.75,1.0,zz,1,linear,0.7211940298507463,0.7224127574370709,1547.0,270.0,197.0,6.431,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7141491395793499,0.748991935483871,0.6804029304029304,0.751,0.7130518234165067,0.7157014652014653,0.7785714285714285,0.7572785504588525,751,249,349,743,1994.0
fico_heloc,FICO HELOC Full,10,convex,Convex,all,validation_business_cost,0.0,1.0,zz,1,linear,0.7202838557066824,0.7183981693363845,1533.0,265.0,208.0,6.061,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7136711281070746,0.7428571428571429,0.6904761904761905,0.739,0.7157095396298054,0.7147380952380953,0.7751630036630037,0.7588649241496161,739,261,338,754,1951.0
fico_heloc,FICO HELOC Full,10,convex,Convex,all,validation_balanced_accuracy,0.75,1.0,zz,1,linear,0.7211940298507463,0.7224127574370709,1547.0,270.0,197.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7141491395793499,0.748991935483871,0.6804029304029304,0.751,0.7130518234165067,0.7157014652014653,0.7785714285714285,0.7572785504588525,751,249,349,743,1994.0
fico_heloc,FICO HELOC Full,10,convex,Convex,nonzero,validation_f1,0.75,1.0,zz,1,linear,0.7211940298507463,0.7224127574370709,1547.0,270.0,197.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7141491395793499,0.748991935483871,0.6804029304029304,0.751,0.7130518234165067,0.7157014652014653,0.7785714285714285,0.7572785504588525,751,249,349,743,1994.0
fico_heloc,FICO HELOC Full,10,convex,Convex,nonzero,validation_business_cost,0.2,1.0,zz,1,linear,0.7191943127962085,0.717879004576659,1542.0,267.0,207.0,6.105,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7146271510516252,0.7438423645320197,0.6913919413919414,0.74,0.7166587565258662,0.7156959706959707,0.7768617216117216,0.7572083485166239,740,260,337,755,1945.0
fico_heloc,FICO HELOC Full,10,convex,Convex,nonzero,validation_balanced_accuracy,0.75,1.0,zz,1,linear,0.7211940298507463,0.7224127574370709,1547.0,270.0,197.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7141491395793499,0.748991935483871,0.6804029304029304,0.751,0.7130518234165067,0.7157014652014653,0.7785714285714285,0.7572785504588525,751,249,349,743,1994.0
fico_heloc,FICO HELOC Full,10,feature_specific,Feature-specific,all,validation_f1,0.0,1.0,zz,1,linear,0.7202838557066824,0.7183981693363845,1533.0,265.0,208.0,6.023,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7136711281070746,0.7428571428571429,0.6904761904761905,0.739,0.7157095396298054,0.7147380952380953,0.7751630036630037,0.7588649241496161,739,261,338,754,1951.0
fico_heloc,FICO HELOC Full,10,feature_specific,Feature-specific,all,validation_business_cost,0.0,1.0,zz,1,linear,0.7202838557066824,0.7183981693363845,1533.0,265.0,208.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7136711281070746,0.7428571428571429,0.6904761904761905,0.739,0.7157095396298054,0.7147380952380953,0.7751630036630037,0.7588649241496161,739,261,338,754,1951.0
fico_heloc,FICO HELOC Full,10,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.45,1.0,zz,1,linear,0.7194758784991067,0.719912757437071,1551.0,270.0,201.0,6.131,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7131931166347992,0.7430830039525692,0.6886446886446886,0.74,0.714828897338403,0.7143223443223443,0.7758223443223443,0.7584297742241418,740,260,340,752,1960.0
fico_heloc,FICO HELOC Full,10,feature_specific,Feature-specific,nonzero,validation_f1,0.4,1.0,zz,1,linear,0.7198096371207614,0.7198598398169337,1547.0,269.0,202.0,6.03,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7122370936902486,0.7420948616600791,0.6877289377289377,0.739,0.7138783269961977,0.7133644688644689,0.7757976190476191,0.7586222816396797,739,261,341,751,1966.0
fico_heloc,FICO HELOC Full,10,feature_specific,Feature-specific,nonzero,validation_business_cost,0.05,1.0,zz,1,linear,0.7196206283343213,0.7185040045766591,1541.0,267.0,206.0,6.037,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7127151051625239,0.741871921182266,0.6895604395604396,0.738,0.7147603227337447,0.7137802197802198,0.7752664835164835,0.7589501382066808,738,262,339,753,1957.0
fico_heloc,FICO HELOC Full,10,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.45,1.0,zz,1,linear,0.7194758784991067,0.719912757437071,1551.0,270.0,201.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed10.csv,0.7131931166347992,0.7430830039525692,0.6886446886446886,0.74,0.714828897338403,0.7143223443223443,0.7758223443223443,0.7584297742241418,740,260,340,752,1960.0
fico_heloc,FICO HELOC Full,20,convex,Convex,all,validation_f1,0.0,1.0,zz,1,linear,0.7277840269966255,0.709512299771167,1392.0,227.0,257.0,5.978,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7275334608030593,0.732620320855615,0.7527472527472527,0.7,0.7425474254742548,0.7263736263736263,0.7778131868131868,0.7672022122109486,700,300,270,822,1650.0
fico_heloc,FICO HELOC Full,20,convex,Convex,all,validation_business_cost,0.0,1.0,zz,1,linear,0.7277840269966255,0.709512299771167,1392.0,227.0,257.0,0.0,supplementary_source/credit_benchmark_experiments/fico_heloc/selected_full_qsvc/lambda_validation_seed20.csv,0.7275334608030593,0.732620320855615,0.7527472527472527,0.7,0.7425474254742548,0.7263736263736263,0.7778131868131868,0.7672022122109486,700,300,270,822,1650.0
